Final Classification,Complaint,CodedMonth,DateOccur,FlagCrime,FlagUnfounded,FlagAdministrative,Count,FlagCleanup,Crime,District,Description,ILEADSAddress,ILEADSStreet,Neighborhood,LocationName,LocationComment,CADAddress,CADStreet,,state,street address,Zip,XCoord,YCoord
Assault,19-024293,2019-05,5/18/19 23:00,Y, , ,1, ,91114,6,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",8412,N BROADWAY,74, , ,8412,BROADWAY,St. Louis,MO,"8412 BROADWAY, St. Louis, MO",63111,892992.9,1024064
Assault,19-022921,2019-05,5/19/19 2:20,Y, , ,1, ,91114,5,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",5250,HIGHLAND AVE,52, , ,5250,HIGHLAND,St. Louis,MO,"5250 HIGHLAND, St. Louis, MO",63113,906090.9,1016042
Assault,19-022933,2019-05,5/19/19 6:01,Y, , ,1, ,91114,4,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",1209,WASHINGTON AVE,36, , ,1209,WASHINGTON,St. Louis,MO,"1209 WASHINGTON, St. Louis, MO",63103,906542.5,1016191
Assault,19-022954,2019-05,5/19/19 10:30,Y, , ,1, ,91114,4,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",3505,N 11TH ST,65, , ,3505,11TH,St. Louis,MO,"3505 11TH, St. Louis, MO",63107,890849.9,991793.3
Assault,19-023043,2019-05,5/19/19 20:55,Y, , ,1, ,91114,3,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",2640,CHEROKEE ST,19, , ,2640,CHEROKEE,St. Louis,MO,"2640 CHEROKEE, St. Louis, MO",63118,900029.9,1032950
Assault,19-023118,2019-05,5/20/19 3:00,Y, , ,1, ,91114,5,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",5830,SELBER CT,50, , ,5830,SELBER,St. Louis,MO,"5830 SELBER, St. Louis, MO",63120,897483.1,1032404
Assault,19-023120,2019-06,5/20/19 9:00,Y, , ,1, ,91114,5,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",4711,PAGE BLVD,54, , ,4711,PAGE,St. Louis,MO,"4711 PAGE, St. Louis, MO",63101,896929.4,1033636
Assault,19-023119,2019-05,5/20/19 10:00,Y, , ,1, ,91114,1,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",8416,PENNSYLVANIA AVE,2, , ,8416,PENNSYLVANIA,St. Louis,MO,"8416 PENNSYLVANIA, St. Louis, MO",63101,893853.9,1036353
Assault,19-023229,2019-05,5/20/19 20:30,Y, , ,1, ,91114,5,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",1,CHILDRENS PL,38,CHILDREN S HOSPITAL, ,1,CHILDRENS,St. Louis,MO,"1 CHILDRENS, St. Louis, MO",63110,891808.7,1022061
Assault,19-023257,2019-05,5/21/19 0:01,Y, , ,1, ,91114,6,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",1209,E GRAND BLVD,66, , ,1209,GRAND,St. Louis,MO,"1209 GRAND, St. Louis, MO",63132,899422,1033526
Assault,19-024336,2019-05,5/21/19 7:00,Y, , ,1, ,91114,1,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",852,WALL ST,1, , ,852,WALSH,St. Louis,MO,"852 WALSH, St. Louis, MO",63111,895674,999878.2
Assault,19-023309,2019-05,5/21/19 10:35,Y, , ,1, ,91114,4,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",3727,DR MARTIN LUTHER KING DR,59,BUDDY S TIRES, ,3727,DR MARTIN LUTHER KING,St. Louis,MO,"3727 DR MARTIN LUTHER KING, St. Louis, MO",63113,894105.9,1026826
Assault,19-023340,2019-05,5/21/19 13:20,Y, , ,1, ,91114,4,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",1932,WARREN ST,60, , ,1932,WARREN,St. Louis,MO,"1932 WARREN, St. Louis, MO",63106,0,0
Assault,19-023388,2019-05,5/21/19 17:44,Y, , ,1, ,91114,5,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",4555,MCMILLAN AVE,54, , ,4555,MCMILLAN,St. Louis,MO,"4555 MCMILLAN, St. Louis, MO",63101,889273.1,1002740
Assault,19-023414,2019-05,5/21/19 21:50,Y, , ,1, ,91114,3,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",1015,PARK AVE,34, , ,1015,PARK,St. Louis,MO,"1015 PARK, St. Louis, MO",63138,892234.8,1000710
Assault,19-023425,2019-05,5/21/19 23:31,Y, , ,1, ,91114,1,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",3737,ROSWELL AVE,4, , ,3737,ROSWELL,St. Louis,MO,"3737 ROSWELL, St. Louis, MO",63101,895674,999878.2
Assault,19-023490,2019-05,5/22/19 8:30,Y, , ,1, ,91114,6,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",6315,LILLIAN AVE,76, , ,6315,LILLIAN,St. Louis,MO,"6315 LILLIAN, St. Louis, MO",63101,891331.9,1019990
Assault,19-023523,2019-05,5/22/19 12:13,Y, , ,1, ,91114,3,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",3200,MIAMI ST,19, ,STREET, , ,St. Louis,MO,"   , St. Louis, MO",63101,893143.5,1025826
Assault,19-023595,2019-05,5/22/19 16:10,Y, , ,1, ,91114,4,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",1203,N 7TH ST,62, , ,1203,7TH,St. Louis,MO,"1203 7TH, St. Louis, MO",63101,894325.9,1030797
Assault,19-023595,2019-05,5/22/19 16:10,Y, , ,1, ,91114,4,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",1203,N 7TH ST,62, , ,1203,7TH,St. Louis,MO,"1203 7TH, St. Louis, MO",63101,903541.9,1031595
Assault,19-023630,2019-05,5/22/19 20:55,Y, , ,1, ,91114,4,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",0,N PRAIRIE AVE / SAINT LOUIS AV,59, ,IN THE COUPLES VEHICLE, , ,St. Louis,MO,"   , St. Louis, MO",63101,888136.6,1004187
Assault,19-023655,2019-05,5/22/19 23:00,Y, , ,1, ,91114,5,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",3936,COOK AVE,58, , ,3936,COOK,St. Louis,MO,"3936 COOK, St. Louis, MO",63101,897347.1,999530.2
Assault,19-023674,2019-05,5/23/19 4:45,Y, , ,1, ,91114,1,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",4620,MICHIGAN AVE,17, , ,4620,MICHIGAN,St. Louis,MO,"4620 MICHIGAN, St. Louis, MO",63101,886442.6,999358.3
Assault,19-023752,2019-05,5/23/19 12:40,Y, , ,1, ,91114,4,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",1704,PRESERVATION PL,61, , ,1704,PRESERVATION,St. Louis,MO,"1704 PRESERVATION, St. Louis, MO",63106,878653.4,1004650
Assault,19-023954,2019-05,5/24/19 14:45,Y, , ,1, ,91114,5,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",3401,GOODFELLOW BLVD,50, , ,3401,GOODFELLOW,St. Louis,MO,"3401 GOODFELLOW, St. Louis, MO",63120,896907.8,1033410
Assault,19-023989,2019-05,5/24/19 17:15,Y, , ,1, ,91114,2,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",1465,S GRAND BLVD,29,PARKING LOT,@CARDINAL GLENNON HOSPITAL,1465,GRAND,St. Louis,MO,"1465 GRAND, St. Louis, MO",63125,904845.8,1016613
Assault,19-024000,2019-05,5/24/19 19:20,Y, , ,1, ,91114,6,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",4206,DE SOTO AVE,67, , ,4206,DE SOTO,St. Louis,MO,"4206 DE SOTO, St. Louis, MO",63107,892243.6,1025115
Assault,19-024053,2019-05,5/25/19 1:00,Y, , ,1, ,91114,1,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",4631,GUSTINE TER,5, , ,4633,GUSTINE,St. Louis,MO,"4633 GUSTINE, St. Louis, MO",63101,894792.9,1030080
Assault,19-024143,2019-05,5/25/19 12:00,Y, , ,1, ,91114,4,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",0,I 70 WESTBOUND / WALNUT ST,35, , , , ,St. Louis,MO,"   , St. Louis, MO",63101,902346.1,1032551
Assault,19-024269,2019-06,5/26/19 7:00,Y, , ,1, ,91114,5,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",5413,BARTMER AVE,48, ,RESIDENCE/HOME,5413,BARTMER,St. Louis,MO,"5413 BARTMER, St. Louis, MO",63101,887640.2,1004335
Assault,19-024801,2019-05,5/26/19 8:00,Y, , ,1, ,91114,1,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",4038,LOUIS ST,4, , ,4038,LOUIS,St. Louis,MO,"4038 LOUIS, St. Louis, MO",63116,885289.1,1041304
Assault,19-024261,2019-05,5/26/19 8:15,Y, , ,1, ,91114,6,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",4737,THRUSH AVE,72, , ,4737,THRUSH,St. Louis,MO,"4737 THRUSH, St. Louis, MO",63120,887820.5,1006061
Assault,19-024277,2019-05,5/26/19 10:00,Y, , ,1, ,91114,6,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",4200,COLLEGE AVE,67, ,DUPLEX,4200,COLLEGE,St. Louis,MO,"4200 COLLEGE, St. Louis, MO",63107,894992.9,999232.1
Assault,19-024311,2019-05,5/26/19 14:00,Y, , ,1, ,91114,3,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",3445,MIAMI ST,19, ,APT A,3445,MIAMI,St. Louis,MO,"3445 MIAMI, St. Louis, MO",63118,893560.7,1028540
Assault,19-024347,2019-05,5/26/19 21:50,Y, , ,1, ,91114,5,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",6161,DELMAR BLVD,46, ,IN FRONT OF PIN UP BOWL, , ,St. Louis,MO,"   , St. Louis, MO",63101,886337.5,1000741
Assault,19-024391,2019-05,5/26/19 22:35,Y, , ,1, ,91114,1,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",4550,VIRGINIA AVE,16, , ,4550,VIRGINIA,St. Louis,MO,"4550 VIRGINIA, St. Louis, MO",63111,889490.3,1014515
Assault,19-024444,2019-05,5/27/19 2:00,Y, , ,1, ,91114,2,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",4347,THOLOZAN AVE,15, , ,4347,THOLOZAN,St. Louis,MO,"4347 THOLOZAN, St. Louis, MO",63101,898802.6,1036778
Assault,19-024398,2019-05,5/27/19 8:15,Y, , ,1, ,91114,5,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",5475,CABANNE AVE,49, , ,5475,CABANNE,St. Louis,MO,"5475 CABANNE, St. Louis, MO",63101,893273.3,1027743
Assault,19-024413,2019-05,5/27/19 9:45,Y, , ,1, ,91114,1,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",3651,WILMINGTON AVE,3, , ,3651,WILMINGTON,St. Louis,MO,"3651 WILMINGTON, St. Louis, MO",63101,883551.7,995055.4
Assault,19-024430,2019-05,5/27/19 11:45,Y, , ,1, ,91114,2,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",6280,MAGNOLIA AVE,11, , ,6280,MAGNOLIA,St. Louis,MO,"6280 MAGNOLIA, St. Louis, MO",63139,894450.8,1029449
Assault,19-024509,2019-05,5/27/19 21:58,Y, , ,1, ,91114,5,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",5811,CABANNE AVE,48, , ,5811,CABANNE,St. Louis,MO,"5811 CABANNE, St. Louis, MO",63101,892610.8,1027054
Assault,19-024535,2019-05,5/28/19 2:22,Y, , ,1, ,91114,5,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",4900,EUCLID TER,53, ,VICTIMS RESIDENCE,4900,EUCLID,St. Louis,MO,"4900 EUCLID, St. Louis, MO",63101,889064.3,1016557
Assault,19-024640,2019-05,5/28/19 9:00,Y, , ,1, ,91114,1,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",4623,ADKINS AVE,5, , ,4623,ADKINS,St. Louis,MO,"4623 ADKINS, St. Louis, MO",63101,892695.8,1028287
Assault,19-024592,2019-05,5/28/19 10:00,Y, , ,1, ,91114,5,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",4414,MAFFITT AVE,57, , ,4414,MAFFITT,St. Louis,MO,"4414 MAFFITT, St. Louis, MO",63113,895264.3,1032459
Assault,19-025217,2019-05,5/29/19 10:00,Y, , ,1, ,91114,1,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",0,VIRGINIA AVE,16, , , , ,St. Louis,MO,"   , St. Louis, MO",63101,895409.4,998569.6
Assault,19-024970,2019-05,5/30/19 9:35,Y, , ,1, ,91114,6,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",5706,ACME AVE,76, , ,5706,ACME,St. Louis,MO,"5706 ACME, St. Louis, MO",63101,890596,1038561
Assault,19-025100,2019-05,5/30/19 23:45,Y, , ,1, ,91114,1,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",5516,S GRAND BLVD,1, , ,5516,GRAND,St. Louis,MO,"5516 GRAND, St. Louis, MO",63110,889537.3,1021388
Assault,19-025249,2019-05,5/31/19 18:45,Y, , ,1, ,91114,4,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",3117,THOMAS ST,77, , ,3117,THOMAS,St. Louis,MO,"3117 THOMAS, St. Louis, MO",63106,888504.9,1025085
Assault,19-025335,2019-06,6/1/19 9:30,Y, , ,1, ,91114,4,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",1836,OFALLON ST,61, , , , ,St. Louis,MO,"   , St. Louis, MO",63101,894349.3,998253
Assault,19-025342,2019-06,6/1/19 10:24,Y, , ,1, ,91114,1,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",6111,S GRAND BLVD,3, ,RESIDENCE,6111,GRAND,St. Louis,MO,"6111 GRAND, St. Louis, MO",63110,895790.4,1035806
Assault,19-025469,2019-06,6/2/19 0:30,Y, , ,1, ,91114,4,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",0,N 19TH ST / LOCUST ST,36, , , , ,St. Louis,MO,"   , St. Louis, MO",63101,884086.8,1002748
Assault,19-025479,2019-06,6/2/19 1:20,Y, , ,1, ,91114,4,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",200,S BROADWAY,35,STADIUM EAST GARAGE,MULITI-TIERED OPEN-AIRED GARAGE, , ,St. Louis,MO,"   , St. Louis, MO",63101,892701.9,998919.1
Assault,19-025478,2019-06,6/2/19 2:00,Y, , ,1, ,91114,4,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",1600,PINE ST,36, ,APT 210,1600,PINE,St. Louis,MO,"1600 PINE, St. Louis, MO",63101,887074.8,1020998
Assault,19-025501,2019-06,6/2/19 7:30,Y, , ,1, ,91114,6,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",4516,BESSIE AVE,69, ,IN THE KITHCEN OF THE ADDRESS,4515,BESSIE,St. Louis,MO,"4515 BESSIE, St. Louis, MO",63115,892573.9,994260.2
Assault,19-025972,2019-06,6/4/19 17:18,Y, , ,1, ,91114,3,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",1110,S 11TH ST,34, , ,1032,LASALLE PARK,St. Louis,MO,"1032 LASALLE PARK, St. Louis, MO",63104,888829.1,1023188
Assault,19-025972,2019-06,6/4/19 17:18,Y, , ,1, ,91114,3,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",1110,S 11TH ST,34, , ,1032,LASALLE PARK,St. Louis,MO,"1032 LASALLE PARK, St. Louis, MO",63104,895221.1,1035649
Assault,19-025972,2019-06,6/4/19 17:18,Y, , ,1, ,91114,3,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",1110,S 11TH ST,34, , ,1032,LASALLE PARK,St. Louis,MO,"1032 LASALLE PARK, St. Louis, MO",63104,888650.6,1000818
Assault,19-026001,2019-06,6/4/19 20:00,Y, , ,1, ,91114,2,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",1904,CONCOURSE DR,82,WORLD S FAIR PAVILION, ,1000,HAMPTON,St. Louis,MO,"1000 HAMPTON, St. Louis, MO",63101,890412.8,1027084
Assault,19-026032,2019-06,6/5/19 2:00,Y, , ,1, ,91114,4,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",0,N 13TH ST / LOCUST ST,36, , , , ,St. Louis,MO,"   , St. Louis, MO",63101,881819.9,1002721
Assault,19-026082,2019-06,6/5/19 8:15,Y, , ,1, ,91114,1,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",8415,MICHIGAN AVE,2, ,INSIDE RESIDENCE,8415,MICHIGAN,St. Louis,MO,"8415 MICHIGAN, St. Louis, MO",63101,891276.2,999809.8
Assault,19-026117,2019-06,6/5/19 13:30,Y, , ,1, ,91114,6,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",4312,OBEAR AVE,67, , ,4312,OBEAR,St. Louis,MO,"4312 OBEAR, St. Louis, MO",63101,893656.4,997579.4
Assault,19-026711,2019-06,6/5/19 16:46,Y, , ,1, ,91114,1,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",4427,VIRGINIA AVE,16, ,APARTMENT,4427,VIRGINIA,St. Louis,MO,"4427 VIRGINIA, St. Louis, MO",63111,903375.1,1033185
Assault,19-026321,2019-06,6/6/19 16:17,Y, , ,1, ,91114,6,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",4429,GREER AVE,56, ,RESIDENCE, , ,St. Louis,MO,"   , St. Louis, MO",63101,894860.9,1036328
Assault,19-026338,2019-06,6/6/19 17:00,Y, , ,1, ,91114,6,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",1066,RIVERVIEW BLVD,74, , ,1066,RIVERVIEW,St. Louis,MO,"1066 RIVERVIEW, St. Louis, MO",63147,887223.5,1001220
Assault,19-026381,2019-06,6/6/19 20:00,Y, , ,1, ,91114,3,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",4035,NEBRASKA AVE,16, ,MULTI-FAMILY APARTMENT BUILDING,4035,NEBRASKA,St. Louis,MO,"4035 NEBRASKA, St. Louis, MO",63101,886059,1004133
Assault,19-026427,2019-06,6/7/19 6:08,Y, , ,1, ,91114,6,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",6334,SHERRY AVE,76, , ,6334,SHERRY,St. Louis,MO,"6334 SHERRY, St. Louis, MO",63136,890690.6,999312.3
Assault,19-026444,2019-06,6/7/19 8:36,Y, , ,1, ,91114,5,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",5203,NORTHLAND AVE,52,HOUSE, ,5203,NORTHLAND,St. Louis,MO,"5203 NORTHLAND, St. Louis, MO",63113,894128,1035466
Assault,19-026648,2019-06,6/8/19 7:00,Y, , ,1, ,91114,2,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",3644,HUMPHREY ST,15, , ,3615,HUMPHREY,St. Louis,MO,"3615 HUMPHREY, St. Louis, MO",63118,893932.2,996790.7
Assault,19-026731,2019-06,6/8/19 20:30,Y, , ,1, ,91114,1,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",5722,MORGANFORD RD,5, , ,5722,MORGANFORD,St. Louis,MO,"5722 MORGANFORD, St. Louis, MO",63116,892348.8,997360
Assault,19-026748,2019-06,6/8/19 23:30,Y, , ,1, ,91114,1,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",4710,VARRELMANN AVE,5, , ,4710,VARRELMANN,St. Louis,MO,"4710 VARRELMANN, St. Louis, MO",63101,896245.3,1039386
Assault,19-026922,2019-06,6/9/19 23:20,Y, , ,1, ,91114,5,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",5887,ETZEL AVE,48, , ,5887,ETZEL,St. Louis,MO,"5887 ETZEL, St. Louis, MO",63101,904588.8,1034757
Assault,19-026927,2019-06,6/9/19 23:30,Y, , ,1, ,91114,4,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",2005,N 13TH ST,63, ,1ST FL,2005,13TH,St. Louis,MO,"2005 13TH, St. Louis, MO",63106,904588.8,1034757
Assault,19-026952,2019-06,6/10/19 5:10,Y, , ,1, ,91114,5,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",5734,GOODFELLOW PL,50, , ,5734,GOODFELLOW,St. Louis,MO,"5734 GOODFELLOW, St. Louis, MO",63120,904588.8,1034757
Assault,19-026968,2019-06,6/10/19 8:18,Y, , ,1, ,91114,5,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",4747,MCMILLAN AVE,54, , ,4747,MCMILLAN,St. Louis,MO,"4747 MCMILLAN, St. Louis, MO",63101,891660.6,1033502
Assault,19-027054,2019-06,6/10/19 16:24,Y, , ,1, ,91114,1,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",7722,MICHIGAN AVE,2, , ,7722,MICHIGAN,St. Louis,MO,"7722 MICHIGAN, St. Louis, MO",63101,895387.1,995731.3
Assault,19-027085,2019-06,6/10/19 18:30,Y, , ,1, ,91114,2,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",4377,CHIPPEWA ST,15, ,APARTMENT,4377,CHIPPEWA,St. Louis,MO,"4377 CHIPPEWA, St. Louis, MO",63116,893508.2,1036710
Assault,19-027258,2019-06,6/11/19 2:00,Y, , ,1, ,91114,5,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",1607,UNION BLVD,50, , ,4014,UNION,St. Louis,MO,"4014 UNION, St. Louis, MO",63101,889073.3,1027365
Assault,19-027257,2019-06,6/11/19 15:00,Y, , ,1, ,91114,4,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",1104,LOCUST ST,35,ROOSTER,ROOSTER,1104,LOCUST,St. Louis,MO,"1104 LOCUST, St. Louis, MO",63101,884002.6,1002570
Assault,19-027279,2019-06,6/11/19 16:26,Y, , ,1, ,91114,5,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",5200,CATES AVE,51, , , , ,St. Louis,MO,"   , St. Louis, MO",63101,887554.6,1022240
Assault,19-027327,2019-06,6/11/19 19:05,Y, , ,1, ,91114,6,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",4538,LEXINGTON AVE,56, , ,4538,LEXINGTON,St. Louis,MO,"4538 LEXINGTON, St. Louis, MO",63101,884520.4,1003925
Assault,19-027474,2019-06,6/12/19 14:02,Y, , ,1, ,91114,3,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",2801,CHEROKEE ST,19, , ,2801,CHEROKEE,St. Louis,MO,"2801 CHEROKEE, St. Louis, MO",63118,884788.8,1004683
Assault,19-027543,2019-06,6/12/19 18:30,Y, , ,1, ,91114,6,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",4624,N 20TH ST,66, , ,4624,20TH,St. Louis,MO,"4624 20TH, St. Louis, MO",63101,891528.7,1040705
Assault,19-027573,2019-06,6/12/19 23:35,Y, , ,1, ,91114,3,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",1410,OHIO AVE,31, , ,1410,OHIO,St. Louis,MO,"1410 OHIO, St. Louis, MO",63101,887396.8,1020150
Assault,19-027603,2019-06,6/13/19 3:50,Y, , ,1, ,91114,5,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",275,UNION BLVD,47, ,APT 1110,275,UNION,St. Louis,MO,"275 UNION, St. Louis, MO",63101,887396.8,1020150
Assault,19-027918,2019-06,6/14/19 17:20,Y, , ,1, ,91114,6,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",5607,MIMIKA AVE,76, , ,5607,MIMIKA,St. Louis,MO,"5607 MIMIKA, St. Louis, MO",63101,888207.6,1027672
Assault,19-028079,2019-06,6/15/19 15:30,Y, , ,1, ,91114,1,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",3711,BATES ST,3, , ,3711,BATES,St. Louis,MO,"3711 BATES, St. Louis, MO",63116,891647.5,997314.1
Assault,19-028179,2019-06,6/16/19 3:15,Y, , ,1, ,91114,3,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",1912,PROVENCHERE PL,22, , ,1912,PROVENCHERE,St. Louis,MO,"1912 PROVENCHERE, St. Louis, MO",63118,887509.5,1026340
Assault,19-028621,2019-06,6/16/19 12:00,Y, , ,1, ,91114,1,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",5200,VERMONT AVE,1, , ,5200,VERMONT,St. Louis,MO,"5200 VERMONT, St. Louis, MO",63101,891642.3,1041354
Assault,19-028403,2019-06,6/17/19 10:12,Y, , ,1, ,91114,5,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",5203,MAPLE AVE,51, ,UPSTAIRS,5203,MAPLE,St. Louis,MO,"5203 MAPLE, St. Louis, MO",63108,884765.6,1009623
Assault,19-028427,2019-06,6/17/19 11:20,Y, , ,1, ,91114,4,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",10,N TUCKER BLVD,35, ,CIVIL COURTS,10,TUCKER,St. Louis,MO,"10 TUCKER, St. Louis, MO",63101,884765.6,1009623
Assault,19-028542,2019-06,6/18/19 0:01,Y, , ,1, ,91114,4,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",300,S GRAND BLVD,37, , ,300,GRAND,St. Louis,MO,"300 GRAND, St. Louis, MO",63125,887048.3,1029639
Assault,19-028536,2019-06,6/18/19 0:10,Y, , ,1, ,91114,3,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",4049,W IOWA AVE,16, , ,4024,CALIFORNIA,St. Louis,MO,"4024 CALIFORNIA, St. Louis, MO",63101,892580.3,1041443
Assault,19-028546,2019-06,6/18/19 3:25,Y, , ,1, ,91114,6,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",916,HARLAN AVE,74, , ,916,HARLAN,St. Louis,MO,"916 HARLAN, St. Louis, MO",63147,885441.5,1016238
Assault,19-028566,2019-06,6/18/19 8:20,Y, , ,1, ,91114,5,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",5247,SAINT LOUIS AVE,52, , ,5248,SAINT LOUIS,St. Louis,MO,"5248 SAINT LOUIS, St. Louis, MO",63115,884964.7,1000657
Assault,19-028777,2019-06,6/19/19 4:40,Y, , ,1, ,91114,6,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",5638,PAMPLIN AVE,76, , ,5638,PAMPLIN,St. Louis,MO,"5638 PAMPLIN, St. Louis, MO",63136,886016.3,1025475
Assault,19-028931,2019-06,6/19/19 19:30,Y, , ,1, ,91114,1,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",5565,GRACE AVE,3, , ,1000,BATES,St. Louis,MO,"1000 BATES, St. Louis, MO",63111,886560,1030408
Assault,19-028940,2019-06,6/19/19 19:31,Y, , ,1, ,91114,1,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",3851,DUNNICA AVE,16, , ,3851,DUNNICA,St. Louis,MO,"3851 DUNNICA, St. Louis, MO",63101,892434.1,1039742
Assault,19-028949,2019-06,6/19/19 21:00,Y, , ,1, ,91114,5,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",825,CLARA AVE,48, , ,825,CLARA,St. Louis,MO,"825 CLARA, St. Louis, MO",63112,892819.9,995817.2
